year,title,authors,link
2023,Minimizing Maximum Model Discrepancy for Transferable Black-Box Targeted Attacks,,https://openaccess.thecvf.com/content/CVPR2023/html/Zhao_Minimizing_Maximum_Model_Discrepancy_for_Transferable_Black-Box_Targeted_Attacks_CVPR_2023_paper.html
2023,Efficient Loss Function by Minimizing the Detrimental Effect of Floating-Point Errors on Gradient-Based Attacks,,https://openaccess.thecvf.com/content/CVPR2023/html/Yu_Efficient_Loss_Function_by_Minimizing_the_Detrimental_Effect_of_Floating-Point_CVPR_2023_paper.html
2023,BAD-NeRF: Bundle Adjusted Deblur Neural Radiance Fields,,https://openaccess.thecvf.com/content/CVPR2023/html/Wang_BAD-NeRF_Bundle_Adjusted_Deblur_Neural_Radiance_Fields_CVPR_2023_paper.html
2023,Video Compression With Entropy-Constrained Neural Representations,,https://openaccess.thecvf.com/content/CVPR2023/html/Gomes_Video_Compression_With_Entropy-Constrained_Neural_Representations_CVPR_2023_paper.html
2023,"Prompt, Generate, Then Cache: Cascade of Foundation Models Makes Strong Few-Shot Learners",,https://openaccess.thecvf.com/content/CVPR2023/html/Zhang_Prompt_Generate_Then_Cache_Cascade_of_Foundation_Models_Makes_Strong_CVPR_2023_paper.html
2023,Deep Random Projector: Accelerated Deep Image Prior,,https://openaccess.thecvf.com/content/CVPR2023/html/Li_Deep_Random_Projector_Accelerated_Deep_Image_Prior_CVPR_2023_paper.html
2023,SCPNet: Semantic Scene Completion on Point Cloud,,https://openaccess.thecvf.com/content/CVPR2023/html/Xia_SCPNet_Semantic_Scene_Completion_on_Point_Cloud_CVPR_2023_paper.html
2023,Revisiting Prototypical Network for Cross Domain Few-Shot Learning,,https://openaccess.thecvf.com/content/CVPR2023/html/Zhou_Revisiting_Prototypical_Network_for_Cross_Domain_Few-Shot_Learning_CVPR_2023_paper.html
2023,QPGesture: Quantization-Based and Phase-Guided Motion Matching for Natural Speech-Driven Gesture Generation,,https://openaccess.thecvf.com/content/CVPR2023/html/Yang_QPGesture_Quantization-Based_and_Phase-Guided_Motion_Matching_for_Natural_Speech-Driven_Gesture_CVPR_2023_paper.html
2023,Multiscale Tensor Decomposition and Rendering Equation Encoding for View Synthesis,,https://openaccess.thecvf.com/content/CVPR2023/html/Han_Multiscale_Tensor_Decomposition_and_Rendering_Equation_Encoding_for_View_Synthesis_CVPR_2023_paper.html
2023,NS3D: Neuro-Symbolic Grounding of 3D Objects and Relations,,https://openaccess.thecvf.com/content/CVPR2023/html/Hsu_NS3D_Neuro-Symbolic_Grounding_of_3D_Objects_and_Relations_CVPR_2023_paper.html
2023,Learning Accurate 3D Shape Based on Stereo Polarimetric Imaging,,https://openaccess.thecvf.com/content/CVPR2023/html/Huang_Learning_Accurate_3D_Shape_Based_on_Stereo_Polarimetric_Imaging_CVPR_2023_paper.html
2023,VideoMAE V2: Scaling Video Masked Autoencoders With Dual Masking,,https://openaccess.thecvf.com/content/CVPR2023/html/Wang_VideoMAE_V2_Scaling_Video_Masked_Autoencoders_With_Dual_Masking_CVPR_2023_paper.html
2023,GANmouflage: 3D Object Nondetection With Texture Fields,,https://openaccess.thecvf.com/content/CVPR2023/html/Guo_GANmouflage_3D_Object_Nondetection_With_Texture_Fields_CVPR_2023_paper.html
2023,Perception and Semantic Aware Regularization for Sequential Confidence Calibration,,https://openaccess.thecvf.com/content/CVPR2023/html/Peng_Perception_and_Semantic_Aware_Regularization_for_Sequential_Confidence_Calibration_CVPR_2023_paper.html
2023,Revisiting Residual Networks for Adversarial Robustness,,https://openaccess.thecvf.com/content/CVPR2023/html/Huang_Revisiting_Residual_Networks_for_Adversarial_Robustness_CVPR_2023_paper.html
2023,RA-CLIP: Retrieval Augmented Contrastive Language-Image Pre-Training,,https://openaccess.thecvf.com/content/CVPR2023/html/Xie_RA-CLIP_Retrieval_Augmented_Contrastive_Language-Image_Pre-Training_CVPR_2023_paper.html
2023,PosterLayout: A New Benchmark and Approach for Content-Aware Visual-Textual Presentation Layout,,https://openaccess.thecvf.com/content/CVPR2023/html/Hsu_PosterLayout_A_New_Benchmark_and_Approach_for_Content-Aware_Visual-Textual_Presentation_CVPR_2023_paper.html
2023,A Practical Upper Bound for the Worst-Case Attribution Deviations,,https://openaccess.thecvf.com/content/CVPR2023/html/Wang_A_Practical_Upper_Bound_for_the_Worst-Case_Attribution_Deviations_CVPR_2023_paper.html
2023,A General Regret Bound of Preconditioned Gradient Method for DNN Training,,https://openaccess.thecvf.com/content/CVPR2023/html/Yong_A_General_Regret_Bound_of_Preconditioned_Gradient_Method_for_DNN_CVPR_2023_paper.html
2023,Teacher-Generated Spatial-Attention Labels Boost Robustness and Accuracy of Contrastive Models,,https://openaccess.thecvf.com/content/CVPR2023/html/Yao_Teacher-Generated_Spatial-Attention_Labels_Boost_Robustness_and_Accuracy_of_Contrastive_Models_CVPR_2023_paper.html
2023,Exploring and Exploiting Uncertainty for Incomplete Multi-View Classification,,https://openaccess.thecvf.com/content/CVPR2023/html/Xie_Exploring_and_Exploiting_Uncertainty_for_Incomplete_Multi-View_Classification_CVPR_2023_paper.html
2023,Vid2Seq: Large-Scale Pretraining of a Visual Language Model for Dense Video Captioning,,https://openaccess.thecvf.com/content/CVPR2023/html/Yang_Vid2Seq_Large-Scale_Pretraining_of_a_Visual_Language_Model_for_Dense_CVPR_2023_paper.html
2023,Optimal Proposal Learning for Deployable End-to-End Pedestrian Detection,,https://openaccess.thecvf.com/content/CVPR2023/html/Song_Optimal_Proposal_Learning_for_Deployable_End-to-End_Pedestrian_Detection_CVPR_2023_paper.html
2023,Discovering the Real Association: Multimodal Causal Reasoning in Video Question Answering,,https://openaccess.thecvf.com/content/CVPR2023/html/Zang_Discovering_the_Real_Association_Multimodal_Causal_Reasoning_in_Video_Question_CVPR_2023_paper.html
2023,Temporal Interpolation Is All You Need for Dynamic Neural Radiance Fields,,https://openaccess.thecvf.com/content/CVPR2023/html/Park_Temporal_Interpolation_Is_All_You_Need_for_Dynamic_Neural_Radiance_CVPR_2023_paper.html
2023,Graph Transformer GANs for Graph-Constrained House Generation,,https://openaccess.thecvf.com/content/CVPR2023/html/Tang_Graph_Transformer_GANs_for_Graph-Constrained_House_Generation_CVPR_2023_paper.html
2023,On the Benefits of 3D Pose and Tracking for Human Action Recognition,,https://openaccess.thecvf.com/content/CVPR2023/html/Rajasegaran_On_the_Benefits_of_3D_Pose_and_Tracking_for_Human_CVPR_2023_paper.html
2023,How to Backdoor Diffusion Models?,,https://openaccess.thecvf.com/content/CVPR2023/html/Chou_How_to_Backdoor_Diffusion_Models_CVPR_2023_paper.html
2023,ERNIE-ViLG 2.0: Improving Text-to-Image Diffusion Model With Knowledge-Enhanced Mixture-of-Denoising-Experts,,https://openaccess.thecvf.com/content/CVPR2023/html/Feng_ERNIE-ViLG_2.0_Improving_Text-to-Image_Diffusion_Model_With_Knowledge-Enhanced_Mixture-of-Denoising-Experts_CVPR_2023_paper.html
2023,PACO: Parts and Attributes of Common Objects,,https://openaccess.thecvf.com/content/CVPR2023/html/Ramanathan_PACO_Parts_and_Attributes_of_Common_Objects_CVPR_2023_paper.html
2023,Learning Transformations To Reduce the Geometric Shift in Object Detection,,https://openaccess.thecvf.com/content/CVPR2023/html/Vidit_Learning_Transformations_To_Reduce_the_Geometric_Shift_in_Object_Detection_CVPR_2023_paper.html
2023,OReX: Object Reconstruction From Planar Cross-Sections Using Neural Fields,,https://openaccess.thecvf.com/content/CVPR2023/html/Sawdayee_OReX_Object_Reconstruction_From_Planar_Cross-Sections_Using_Neural_Fields_CVPR_2023_paper.html
2023,SPIn-NeRF: Multiview Segmentation and Perceptual Inpainting With Neural Radiance Fields,,https://openaccess.thecvf.com/content/CVPR2023/html/Mirzaei_SPIn-NeRF_Multiview_Segmentation_and_Perceptual_Inpainting_With_Neural_Radiance_Fields_CVPR_2023_paper.html
2023,Revisiting the Stack-Based Inverse Tone Mapping,,https://openaccess.thecvf.com/content/CVPR2023/html/Zhang_Revisiting_the_Stack-Based_Inverse_Tone_Mapping_CVPR_2023_paper.html
2023,Revisiting Rotation Averaging: Uncertainties and Robust Losses,,https://openaccess.thecvf.com/content/CVPR2023/html/Zhang_Revisiting_Rotation_Averaging_Uncertainties_and_Robust_Losses_CVPR_2023_paper.html
2023,Continuous Sign Language Recognition With Correlation Network,,https://openaccess.thecvf.com/content/CVPR2023/html/Hu_Continuous_Sign_Language_Recognition_With_Correlation_Network_CVPR_2023_paper.html
2023,A Simple Framework for Text-Supervised Semantic Segmentation,,https://openaccess.thecvf.com/content/CVPR2023/html/Yi_A_Simple_Framework_for_Text-Supervised_Semantic_Segmentation_CVPR_2023_paper.html
2023,Exploiting Completeness and Uncertainty of Pseudo Labels for Weakly Supervised Video Anomaly Detection,,https://openaccess.thecvf.com/content/CVPR2023/html/Zhang_Exploiting_Completeness_and_Uncertainty_of_Pseudo_Labels_for_Weakly_Supervised_CVPR_2023_paper.html
2023,PlenVDB: Memory Efficient VDB-Based Radiance Fields for Fast Training and Rendering,,https://openaccess.thecvf.com/content/CVPR2023/html/Yan_PlenVDB_Memory_Efficient_VDB-Based_Radiance_Fields_for_Fast_Training_and_CVPR_2023_paper.html
2023,Patch-Based 3D Natural Scene Generation From a Single Example,,https://openaccess.thecvf.com/content/CVPR2023/html/Li_Patch-Based_3D_Natural_Scene_Generation_From_a_Single_Example_CVPR_2023_paper.html
2023,Full or Weak Annotations? An Adaptive Strategy for Budget-Constrained Annotation Campaigns,,https://openaccess.thecvf.com/content/CVPR2023/html/Tejero_Full_or_Weak_Annotations_An_Adaptive_Strategy_for_Budget-Constrained_Annotation_CVPR_2023_paper.html
2023,Leveraging Hidden Positives for Unsupervised Semantic Segmentation,,https://openaccess.thecvf.com/content/CVPR2023/html/Seong_Leveraging_Hidden_Positives_for_Unsupervised_Semantic_Segmentation_CVPR_2023_paper.html
2023,Backdoor Defense via Deconfounded Representation Learning,,https://openaccess.thecvf.com/content/CVPR2023/html/Zhang_Backdoor_Defense_via_Deconfounded_Representation_Learning_CVPR_2023_paper.html
2023,LG-BPN: Local and Global Blind-Patch Network for Self-Supervised Real-World Denoising,,https://openaccess.thecvf.com/content/CVPR2023/html/Wang_LG-BPN_Local_and_Global_Blind-Patch_Network_for_Self-Supervised_Real-World_Denoising_CVPR_2023_paper.html
2023,Efficient View Synthesis and 3D-Based Multi-Frame Denoising With Multiplane Feature Representations,,https://openaccess.thecvf.com/content/CVPR2023/html/Tanay_Efficient_View_Synthesis_and_3D-Based_Multi-Frame_Denoising_With_Multiplane_Feature_CVPR_2023_paper.html
2023,An Actor-Centric Causality Graph for Asynchronous Temporal Inference in Group Activity,,https://openaccess.thecvf.com/content/CVPR2023/html/Xie_An_Actor-Centric_Causality_Graph_for_Asynchronous_Temporal_Inference_in_Group_CVPR_2023_paper.html
2023,Color Backdoor: A Robust Poisoning Attack in Color Space,,https://openaccess.thecvf.com/content/CVPR2023/html/Jiang_Color_Backdoor_A_Robust_Poisoning_Attack_in_Color_Space_CVPR_2023_paper.html
2023,HairStep: Transfer Synthetic to Real Using Strand and Depth Maps for Single-View 3D Hair Modeling,,https://openaccess.thecvf.com/content/CVPR2023/html/Zheng_HairStep_Transfer_Synthetic_to_Real_Using_Strand_and_Depth_Maps_CVPR_2023_paper.html
2023,MoDAR: Using Motion Forecasting for 3D Object Detection in Point Cloud Sequences,,https://openaccess.thecvf.com/content/CVPR2023/html/Li_MoDAR_Using_Motion_Forecasting_for_3D_Object_Detection_in_Point_CVPR_2023_paper.html
2023,How You Feelin'? Learning Emotions and Mental States in Movie Scenes,,https://openaccess.thecvf.com/content/CVPR2023/html/Srivastava_How_You_Feelin_Learning_Emotions_and_Mental_States_in_Movie_CVPR_2023_paper.html
2023,Dynamic Inference With Grounding Based Vision and Language Models,,https://openaccess.thecvf.com/content/CVPR2023/html/Uzkent_Dynamic_Inference_With_Grounding_Based_Vision_and_Language_Models_CVPR_2023_paper.html
2023,ALSO: Automotive Lidar Self-Supervision by Occupancy Estimation,,https://openaccess.thecvf.com/content/CVPR2023/html/Boulch_ALSO_Automotive_Lidar_Self-Supervision_by_Occupancy_Estimation_CVPR_2023_paper.html
2023,Connecting Vision and Language With Video Localized Narratives,,https://openaccess.thecvf.com/content/CVPR2023/html/Voigtlaender_Connecting_Vision_and_Language_With_Video_Localized_Narratives_CVPR_2023_paper.html
2023,Diverse Embedding Expansion Network and Low-Light Cross-Modality Benchmark for Visible-Infrared Person Re-Identification,,https://openaccess.thecvf.com/content/CVPR2023/html/Zhang_Diverse_Embedding_Expansion_Network_and_Low-Light_Cross-Modality_Benchmark_for_Visible-Infrared_CVPR_2023_paper.html
2023,Model Barrier: A Compact Un-Transferable Isolation Domain for Model Intellectual Property Protection,,https://openaccess.thecvf.com/content/CVPR2023/html/Wang_Model_Barrier_A_Compact_Un-Transferable_Isolation_Domain_for_Model_Intellectual_CVPR_2023_paper.html
2023,Object Detection With Self-Supervised Scene Adaptation,,https://openaccess.thecvf.com/content/CVPR2023/html/Zhang_Object_Detection_With_Self-Supervised_Scene_Adaptation_CVPR_2023_paper.html
2023,Visual-Language Prompt Tuning With Knowledge-Guided Context Optimization,,https://openaccess.thecvf.com/content/CVPR2023/html/Yao_Visual-Language_Prompt_Tuning_With_Knowledge-Guided_Context_Optimization_CVPR_2023_paper.html
2023,Weakly Supervised Video Representation Learning With Unaligned Text for Sequential Videos,,https://openaccess.thecvf.com/content/CVPR2023/html/Dong_Weakly_Supervised_Video_Representation_Learning_With_Unaligned_Text_for_Sequential_CVPR_2023_paper.html
2023,Self-Positioning Point-Based Transformer for Point Cloud Understanding,,https://openaccess.thecvf.com/content/CVPR2023/html/Park_Self-Positioning_Point-Based_Transformer_for_Point_Cloud_Understanding_CVPR_2023_paper.html
2023,Bootstrap Your Own Prior: Towards Distribution-Agnostic Novel Class Discovery,,https://openaccess.thecvf.com/content/CVPR2023/html/Yang_Bootstrap_Your_Own_Prior_Towards_Distribution-Agnostic_Novel_Class_Discovery_CVPR_2023_paper.html
2023,Learning To Generate Image Embeddings With User-Level Differential Privacy,,https://openaccess.thecvf.com/content/CVPR2023/html/Xu_Learning_To_Generate_Image_Embeddings_With_User-Level_Differential_Privacy_CVPR_2023_paper.html
2023,Open-Vocabulary Panoptic Segmentation With Text-to-Image Diffusion Models,,https://openaccess.thecvf.com/content/CVPR2023/html/Xu_Open-Vocabulary_Panoptic_Segmentation_With_Text-to-Image_Diffusion_Models_CVPR_2023_paper.html
2023,Learning Open-Vocabulary Semantic Segmentation Models From Natural Language Supervision,,https://openaccess.thecvf.com/content/CVPR2023/html/Xu_Learning_Open-Vocabulary_Semantic_Segmentation_Models_From_Natural_Language_Supervision_CVPR_2023_paper.html
2023,Learning Dynamic Style Kernels for Artistic Style Transfer,,https://openaccess.thecvf.com/content/CVPR2023/html/Xu_Learning_Dynamic_Style_Kernels_for_Artistic_Style_Transfer_CVPR_2023_paper.html
2023,DeepLSD: Line Segment Detection and Refinement With Deep Image Gradients,,https://openaccess.thecvf.com/content/CVPR2023/html/Pautrat_DeepLSD_Line_Segment_Detection_and_Refinement_With_Deep_Image_Gradients_CVPR_2023_paper.html
2023,OcTr: Octree-Based Transformer for 3D Object Detection,,https://openaccess.thecvf.com/content/CVPR2023/html/Zhou_OcTr_Octree-Based_Transformer_for_3D_Object_Detection_CVPR_2023_paper.html
2023,Chat2Map: Efficient Scene Mapping From Multi-Ego Conversations,,https://openaccess.thecvf.com/content/CVPR2023/html/Majumder_Chat2Map_Efficient_Scene_Mapping_From_Multi-Ego_Conversations_CVPR_2023_paper.html
2023,Learning Distortion Invariant Representation for Image Restoration From a Causality Perspective,,https://openaccess.thecvf.com/content/CVPR2023/html/Li_Learning_Distortion_Invariant_Representation_for_Image_Restoration_From_a_Causality_CVPR_2023_paper.html
2023,MOT: Masked Optimal Transport for Partial Domain Adaptation,,https://openaccess.thecvf.com/content/CVPR2023/html/Luo_MOT_Masked_Optimal_Transport_for_Partial_Domain_Adaptation_CVPR_2023_paper.html
2023,Executing Your Commands via Motion Diffusion in Latent Space,,https://openaccess.thecvf.com/content/CVPR2023/html/Chen_Executing_Your_Commands_via_Motion_Diffusion_in_Latent_Space_CVPR_2023_paper.html
2023,GeoMAE: Masked Geometric Target Prediction for Self-Supervised Point Cloud Pre-Training,,https://openaccess.thecvf.com/content/CVPR2023/html/Tian_GeoMAE_Masked_Geometric_Target_Prediction_for_Self-Supervised_Point_Cloud_Pre-Training_CVPR_2023_paper.html
2023,Learning Conditional Attributes for Compositional Zero-Shot Learning,,https://openaccess.thecvf.com/content/CVPR2023/html/Wang_Learning_Conditional_Attributes_for_Compositional_Zero-Shot_Learning_CVPR_2023_paper.html
2023,Complete 3D Human Reconstruction From a Single Incomplete Image,,https://openaccess.thecvf.com/content/CVPR2023/html/Wang_Complete_3D_Human_Reconstruction_From_a_Single_Incomplete_Image_CVPR_2023_paper.html
2023,PVT-SSD: Single-Stage 3D Object Detector With Point-Voxel Transformer,,https://openaccess.thecvf.com/content/CVPR2023/html/Yang_PVT-SSD_Single-Stage_3D_Object_Detector_With_Point-Voxel_Transformer_CVPR_2023_paper.html
2023,Adaptive Human Matting for Dynamic Videos,,https://openaccess.thecvf.com/content/CVPR2023/html/Lin_Adaptive_Human_Matting_for_Dynamic_Videos_CVPR_2023_paper.html
2023,Learning Common Rationale To Improve Self-Supervised Representation for Fine-Grained Visual Recognition Problems,,https://openaccess.thecvf.com/content/CVPR2023/html/Shu_Learning_Common_Rationale_To_Improve_Self-Supervised_Representation_for_Fine-Grained_Visual_CVPR_2023_paper.html
