id,name,type,address,area,business_area,telephone,location,longitude,latitude,distance_from_center(m),rating,cost,open_time,tags,popularity_score,popularity_level,sales_estimate,featured_comment,comment_length,timestamp,has_real_comment
B0LR37E74A,建强特色羊蝎子烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,泰丰路与津港辅道交叉口东南20米,津南区,,无,"117.332520,38.949437",117.33252,38.949437,4283.73,2.0,[],[],,4.0,较少人,低,,0,2025-12-05 22:18:20,False
B0K12S930V,库迪咖啡(轻工职业技术学院店),餐饮服务;咖啡厅;咖啡厅,雅言路与新慧路交叉口东280米(第二餐厅二楼),津南区,,18222657519,"117.369106,39.020830",117.369106,39.02083,4290.87,4.1,10.00,07:30-20:00,,7.7,受欢迎,中高,,0,2025-12-05 22:20:59,False
B0FFJ1HNHI,二姑包子(兆恒广场店),餐饮服务;快餐厅;快餐厅,辛庄镇兆恒广场2号楼底商19号,津南区,,13072259575,"117.343476,39.024785",117.343476,39.024785,4291.55,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:04,False
B0LATZ7B4N,兰州牛肉拉面,餐饮服务;快餐厅;快餐厅,吉泰道与鑫洪路交叉口东南200米,津南区,,无,"117.338715,39.024402",117.338715,39.024402,4297.97,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:04,False
B0IRSCDW7W,海生小吃店快餐盒饭(金角农贸市场店),餐饮服务;快餐厅;快餐厅,泰丰路与津港辅道交叉口东南60米,津南区,,18955353772,"117.332887,38.949208",117.332887,38.949208,4299.0,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:05,False
B0LARUBDVM,铁血.homebar,体育休闲服务;娱乐场所;酒吧,辛庄镇兆恒广场2号楼-底商20号2层,津南区,,18526643307,"117.343547,39.024858",117.343547,39.024858,4299.22,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:06,False
B0J3TUFJBD,一昂羊羊棒骨小酒馆(紫江馨苑A区店),餐饮服务;中餐厅;中餐厅,咸水沽镇紫江馨苑3号楼底商10号,津南区,,15620954332,"117.396595,38.983380",117.396595,38.98338,4301.06,4.3,40.00,10:00-23:00,,8.6,受欢迎,中高,,0,2025-12-05 22:18:20,False
B0K3XC3PG8,许个愿望·生日蛋糕木糖醇动物奶油冰淇淋,餐饮服务;糕饼店;糕饼店,胜利道与泰丰路交叉口东80米,津南区,,13612119623,"117.333333,38.949054",117.333333,38.949054,4304.7,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:55,False
B0LD713XR5,喜满臣冷萃酸奶水果捞(津南八里台),餐饮服务;冷饮店;冷饮店,津港公路与丰泽一大道交叉口东南120米,津南区,,15822207239,"117.334789,38.948680",117.334789,38.94868,4312.25,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:18,False
B0HAVCAQC4,杨小二纸包鱼花甲粉(独流店),餐饮服务;快餐厅;快餐厅,兆恒广场底商2号楼14号,津南区,,16600280048,"117.343557,39.025013",117.343557,39.025013,4316.36,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:05,False
B0KRGUQJ1C,云禧·手工酸奶水果捞手工雪糕饮品,餐饮服务;冷饮店;冷饮店,咸水沽镇紫江馨苑3号楼底商8号,津南区,,无,"117.396793,38.983372",117.396793,38.983372,4318.19,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:19,False
B0G39PKBZA,华莱士·全鸡汉堡(紫江馨苑店),餐饮服务;快餐厅;快餐厅,咸水沽镇紫江路紫江馨苑1号楼9号底商,津南区,,4008226004,"117.396904,38.984862",117.396904,38.984862,4318.47,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:06,False
B0FFKSDSG3,正新鸡排,餐饮服务;快餐厅;快餐厅,咸水沽紫江馨苑1号楼底商8号左侧,津南区,,无,"117.396904,38.984862",117.396904,38.984862,4318.47,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:06,False
B0IARAWXUH,头牌烤铺(咸水沽店),餐饮服务;中餐厅;中餐厅,咸水沽镇紫江馨苑底商12号楼7号(工商银行旁),津南区,,13820167299;15332059959,"117.396944,38.985936",117.396944,38.985936,4319.16,4.5,73.00,10:00-02:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:18:21,False
B0FFL4GAKY,吴记酥皮烧饼(金角农贸水果蔬菜批发市场店),餐饮服务;快餐厅;快餐厅,金角农贸市场西北门旁,津南区,,13461362050,"117.332850,38.949024",117.33285,38.949024,4319.53,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:06,False
B0GD7Y8UVT,黑子烧鸡酱制品(新建里店),餐饮服务;快餐厅;快餐厅,惠丰花园东门南110米,津南区,,13342098069;18822298156,"117.396925,38.987711",117.396925,38.987711,4320.2,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:07,False
B0LDH9STY3,吉姆的超级热狗,餐饮服务;快餐厅;快餐厅,福运路与津沽公路交叉口东北60米,津南区,,无,"117.356575,39.024425",117.356575,39.024425,4321.25,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:07,False
B0G129MJOZ,炭火东北往事烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,咸水沽紫江馨苑8号,津南区,,15222820032;18322291522,"117.396970,38.985933",117.39697,38.985933,4321.42,4.1,85.00,16:00-03:00,,9.2,受欢迎,中高,,0,2025-12-05 22:18:21,False
B0I1BDXHIP,杨记特色烧饼里脊(金角市场店),餐饮服务;快餐厅;快餐厅,八里台镇泰丰路店金角农贸市场叶波大润发超市南门入口杨记烧饼里脊,津南区,,18822675986,"117.332822,38.949012",117.332822,38.949012,4321.5,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:07,False
B0KRYOUBW5,排老张大饼十鸡排,餐饮服务;快餐厅;快餐厅,新建里西门旁,津南区,,无,"117.396946,38.987782",117.396946,38.987782,4322.31,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:08,False
B0FFF4N4GU,万香饼屋,餐饮服务;糕饼店;糕饼店,咸水沽镇惠丰花园发达居11号楼底商,津南区,,13072243490,"117.396939,38.988095",117.396939,38.988095,4323.17,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:56,False
B0K0NAHDR8,大白雪糕批发,餐饮服务;冷饮店;冷饮店,兴旺居北2门东50米,津南区,,无,"117.396855,38.989309",117.396855,38.989309,4324.28,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:19,False
B0JA2RKGVE,九秘青县火锅鸡(紫江馨苑A区店),餐饮服务;中餐厅;火锅店,咸水沽紫江路13-3一楼,津南区,,无,"117.396999,38.985444",117.396999,38.985444,4324.77,4.3,[],[],,8.6,受欢迎,中高,,0,2025-12-05 22:17:14,False
B0FFJP0CJ8,津门羊大爷·铜锅涮肉(辛庄店),餐饮服务;中餐厅;火锅店,平凡道66号鑫旺里综合菜市场二楼,津南区,,无,"117.347492,39.025189",117.347492,39.025189,4326.05,4.5,78.00,10:00-01:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:17:14,False
B0FFK5QER1,津门羊大爷·铜锅涮肉(咸水沽店),餐饮服务;中餐厅;火锅店,紫江璐紫江馨苑底商,津南区,,022-59092299,"117.397021,38.985063",117.397021,38.985063,4327.81,4.6,101.00,10:00-02:00,,10.2,非常受欢迎,高,,0,2025-12-05 22:17:15,False
B0JDGHYRSJ,熊家无二·韩式炸鸡(辛庄店),餐饮服务;餐饮相关场所;餐饮相关,辛庄镇兆恒商业广场2号楼11号商铺,津南区,,13821051936,"117.343631,39.025139",117.343631,39.025139,4329.9,4.1,20.00,10:00-21:00,,7.7,受欢迎,中高,,0,2025-12-05 22:19:33,False
B0FFH5XBV0,孙胖子烧烤店,餐饮服务;中餐厅;特色/地方风味餐厅,紫江路与津沽线交口新建里1号楼底商,津南区,,18622913546,"117.396990,38.988925",117.39699,38.988925,4332.82,4.1,49.00,10:00-22:00,,8.2,受欢迎,中高,,0,2025-12-05 22:18:22,False
B0LDN5NS9B,拎啤精酿(津南永旺店),体育休闲服务;娱乐场所;酒吧,辛庄镇吉泰道3号20号楼底商12,津南区,,无,"117.337581,39.024627",117.337581,39.024627,4339.89,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:06,False
B0LUD1CBOO,库迪咖啡(首创星景苑店),餐饮服务;咖啡厅;咖啡厅,吉泰道3号首创星景苑19号楼底商26号,津南区,,13672186895,"117.337615,39.024650",117.337615,39.02465,4341.86,4.2,14.00,07:00-21:30,,7.9,受欢迎,中高,,0,2025-12-05 22:21:00,False
B0LAKRNKXX,轩于鲜旋转小火锅,餐饮服务;中餐厅;火锅店,福运路与津沽公路交叉口东北80米,津南区,,无,"117.356425,39.024675",117.356425,39.024675,4346.08,4.0,[],[],,8.0,受欢迎,中高,,0,2025-12-05 22:17:15,False
B0K03NXCEM,小地桌烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,兆恒广场西门东北180米,津南区,,13264232565;18698163513,"117.343733,39.025420",117.343733,39.02542,4360.5,4.0,[],[],,8.0,受欢迎,中高,,0,2025-12-05 22:18:22,False
B0HDXMA35T,凉慈冰屋(金角农贸市场店),餐饮服务;冷饮店;冷饮店,金角菜市场1号门左前方,津南区,,18622611013,"117.334369,38.948294",117.334369,38.948294,4362.81,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:20,False
B0KDRR804N,蜜雪冰城(中德应用技术大学店),餐饮服务;冷饮店;冷饮店,雅深路2号天津中德应用技术大学L座2楼餐厅,津南区,,13323439075,"117.386414,39.010789",117.386414,39.010789,4363.46,4.1,[],09:00-21:00,,8.2,受欢迎,中高,,0,2025-12-05 22:20:03,False
B0FFFXZ064,王记麻辣香锅(建设路),餐饮服务;中餐厅;特色/地方风味餐厅,八里台镇八里台永安里6号楼第三门脸,津南区,,13763417733;18892257321,"117.326864,38.950251",117.326864,38.950251,4367.83,4.2,[],10:00-20:00,,8.4,受欢迎,中高,,0,2025-12-05 22:18:53,False
B0IK2A9UGJ,萃格蛋糕(紫江路店),餐饮服务;糕饼店;糕饼店,紫江馨苑14号楼8号底商,津南区,,022-28398768;15822768343,"117.397613,38.985367",117.397613,38.985367,4378.02,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:56,False
B0L1ZDMG9F,喜社甜品蛋糕,餐饮服务;糕饼店;糕饼店,辛庄镇吉泰道3号星景苑20-底商68,津南区,,无,"117.336753,39.024859",117.336753,39.024859,4379.11,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:57,False
B0GR0SVVNL,Cauca考卡咖啡PIZZA CAFE BAR(京基店),餐饮服务;快餐厅;快餐厅,京基岭域悦景轩西北侧310米,津南区,,15002276118;15222158534,"117.297074,38.979433",117.297074,38.979433,4379.93,3.6,50.00,10:00-20:00,,8.2,一般,中等,,0,2025-12-05 22:16:24,False
B0K635NOBI,蜜雪冰城(紫江馨苑店),餐饮服务;冷饮店;冷饮店,紫江馨苑B区西2门南120米,津南区,,15127957993;15620092015,"117.397642,38.985156",117.397642,38.985156,4381.15,3.9,[],[],,7.8,一般,中等,,0,2025-12-05 22:20:03,False
B0FFF2VOKX,老四川家常菜(永安里小区店),餐饮服务;中餐厅;四川菜(川菜),八里台镇永安里6号楼第二个商业门脸,津南区,,15222186591,"117.326832,38.950088",117.326832,38.950088,4385.57,4.4,57.00,09:00-22:30,,9.8,受欢迎,中高,,0,2025-12-05 22:18:53,False
B0KUTC3LTR,木木老式拌辣串,餐饮服务;餐饮相关场所;餐饮相关,海河教育园区达文路18号底商,津南区,,18522179655,"117.389858,39.007551",117.389858,39.007551,4396.06,3.7,19.00,15:30-21:00,,6.9,一般,中等,,0,2025-12-05 22:17:16,False
B0J0ZCDTAM,福记烧烤麻辣烫,餐饮服务;中餐厅;综合酒楼,海教育园区达文路10号乙区,津南区,,13512256507;18722567517,"117.389826,39.007661",117.389826,39.007661,4400.32,3.7,[],17:00-23:00,,7.4,一般,中等,,0,2025-12-05 22:18:22,False
B0IG3777SK,小兄弟齐齐哈尔烤肉(龙跃财富广场店),餐饮服务;中餐厅;综合酒楼,八里台龙跃财富广场齐齐哈尔烤肉,津南区,,18630883843,"117.335990,38.947632",117.33599,38.947632,4401.78,4.2,54.00,11:00-22:00,,9.4,受欢迎,中高,,0,2025-12-05 22:18:23,False
B0FFLH8F7O,沪上阿姨·精选茶饮(天津紫江路店),餐饮服务;冷饮店;冷饮店,咸水沽镇丰达园6-1号底商,津南区,,18222233361,"117.397823,38.983905",117.397823,38.983905,4402.99,4.5,11.00,09:30-22:30,,8.5,非常受欢迎,高,,0,2025-12-05 22:20:03,False
B0FFFPUWES,天津京基皇冠假日酒店-大堂吧,体育休闲服务;娱乐场所;酒吧,八里台镇岭域路天津京基皇冠假日酒店,津南区,,无,"117.296490,38.980931",117.29649,38.980931,4404.01,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:06,False
B0I107BKYM,台峡糕点(融创中央学府东区店),餐饮服务;糕饼店;糕饼店,达文路26号台峡糕点,津南区,,18142213480,"117.390151,39.007330",117.390151,39.00733,4404.33,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:57,False
B0L16YQWBZ,库迪咖啡(津南紫江路丰达园店),餐饮服务;咖啡厅;咖啡厅,丰达园,津南区,,13072216451,"117.397830,38.983762",117.39783,38.983762,4404.59,4.2,[],07:30-21:00,,8.4,受欢迎,中高,,0,2025-12-05 22:21:00,False
B0L1R1CO8K,津门牧羊人碳烤羊腿津南二店,餐饮服务;中餐厅;特色/地方风味餐厅,咸水沽镇新旭园23号楼底商,津南区,,无,"117.397431,38.980587",117.397431,38.980587,4407.05,4.3,[],16:00-24:00,,8.6,受欢迎,中高,,0,2025-12-05 22:18:23,False
B0HA5RRO6L,犟霸牛排牛尾锅·牛头宴(总店),餐饮服务;中餐厅;火锅店,咸水沽镇丰达园6号楼底商(农业银行旁),津南区,,16622382698,"117.397861,38.983589",117.397861,38.983589,4408.53,4.7,72.00,10:00-23:30,,10.4,非常受欢迎,高,,0,2025-12-05 22:17:16,False
B0FFLENHHY,赢顺大铜锅.烧烤.炭烧乳鸽,餐饮服务;中餐厅;火锅店,紫江路丰达园6号楼7号底商,津南区,,13682002986;13752177826,"117.397872,38.983500",117.397872,38.9835,4410.17,4.4,58.00,11:00-14:00 16:30-24:00,,9.8,受欢迎,中高,,0,2025-12-05 22:17:16,False
B0I11G5FTL,天津京基皇冠假日酒店·玫瑰酒廊,餐饮服务;餐饮相关场所;餐饮相关,天津京基皇冠假日酒店会议中心东侧50米,津南区,,022-28728888,"117.296310,38.980904",117.29631,38.980904,4419.83,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:07,False
B0I2UC0ZQZ,山西面食川菜馆(辛柴路店),餐饮服务;中餐厅;四川菜(川菜),穗侨保安电子有限公司东南门旁,津南区,,16600262724;16634311351,"117.358606,39.025021",117.358606,39.025021,4422.85,3.8,[],08:30-22:30,,7.6,一般,中等,,0,2025-12-05 22:18:53,False
B0LRLSN7I5,老徐烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,南华路34号,津南区,,13072278108,"117.397945,38.982457",117.397945,38.982457,4426.14,4.2,72.00,[],,9.4,受欢迎,中高,,0,2025-12-05 22:18:24,False
B0LAR7B83F,MCLODO动物奶油生日蛋糕(八里台店),餐饮服务;糕饼店;糕饼店,二八线与泰盛道交叉口西60米,津南区,,无,"117.336053,38.947244",117.336053,38.947244,4442.76,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:57,False
B0FFIXKA0X,麦乐多烘焙(八里台店),餐饮服务;糕饼店;糕饼店,龙郡家园东南门东北220米,津南区,,13512801982,"117.336018,38.947235",117.336018,38.947235,4444.38,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:58,False
B0GKY4FANA,蜜雪冰城(八里台店),餐饮服务;甜品店;甜品店,八里台镇永安里4号底商,津南区,,15075500869;18526648559,"117.326724,38.949409",117.326724,38.949409,4458.62,4.4,8.00,09:00-22:00,,8.3,受欢迎,中高,,0,2025-12-05 22:20:04,False
B0K09R020H,山间茶苑,餐饮服务;茶艺馆;茶艺馆,紫江路市场A厅w26号,津南区,,13752262819,"117.398348,38.981471",117.398348,38.981471,4472.64,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:39,False
B0IDUSU42D,金聚吉糕点,餐饮服务;糕饼店;糕饼店,紫江路市场B厅05号,津南区,,18822661728,"117.398319,38.981118",117.398319,38.981118,4475.03,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:58,False
B0KRH5N2EW,阿水大杯茶(天津永安里店),餐饮服务;冷饮店;冷饮店,建设路永安里3号楼底商北起第一个门脸,津南区,,19822010928,"117.326687,38.949225",117.326687,38.949225,4478.7,4.3,13.00,10:00-22:00,,8.1,受欢迎,中高,,0,2025-12-05 22:20:04,False
B0I334M27T,蜜雪冰城(龙跃财富广场店),餐饮服务;冷饮店;冷饮店,龙郡家园东南门东北160米,津南区,,18902164469,"117.335628,38.946981",117.335628,38.946981,4479.24,4.3,[],[],,8.6,受欢迎,中高,,0,2025-12-05 22:20:04,False
B0HACOXE1N,青年东北烧烤(新濠广场店),餐饮服务;中餐厅;特色/地方风味餐厅,新濠广场西门南100米,津南区,,18512234319;18662895884,"117.343998,39.026510",117.343998,39.02651,4480.09,4.8,77.00,15:00-02:00,,10.6,非常受欢迎,高,,0,2025-12-05 22:18:24,False
B0LUX5NA4X,正宗青县巨喜味火锅鸡,餐饮服务;中餐厅;火锅店,龙郡家园东南门东北180米,津南区,,13653277999,"117.335894,38.946911",117.335894,38.946911,4481.87,3.7,[],10:00-22:00,,7.4,一般,中等,,0,2025-12-05 22:17:17,False
B0H24YM6ZA,酥礼记糕点(八里台店),餐饮服务;糕饼店;糕饼店,建设路永安里3号楼1号底商,津南区,,18822309700,"117.326661,38.949152",117.326661,38.949152,4487.05,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:58,False
B0KKAUSIIF,利丰源烧烤(津南店),餐饮服务;餐饮相关场所;餐饮相关,新濠广场3号楼底商10号,津南区,,无,"117.344018,39.026666",117.344018,39.026666,4497.31,4.0,[],[],,8.0,受欢迎,中高,,0,2025-12-05 22:18:24,False
B0KA24C28N,茶百道(天津津南八里台店),餐饮服务;冷饮店;冷饮店,永安里3号楼底商1号,津南区,,18892228726,"117.326531,38.949061",117.326531,38.949061,4500.76,4.1,12.00,09:30-23:00,,7.7,受欢迎,中高,,0,2025-12-05 22:20:05,False
B0KAY71E6Y,财大力火锅坊(咸水沽丰达园店),餐饮服务;中餐厅;火锅店,丰达园南1门东70米,津南区,,无,"117.399010,38.983311",117.39901,38.983311,4509.79,3.4,[],[],,6.8,较少人,低,,0,2025-12-05 22:17:17,False
B0LDGLDCYM,毛毛烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,辛庄镇昕盛里4号楼底商1门,津南区,,无,"117.352963,39.026597",117.352963,39.026597,4512.15,3.6,[],[],,7.2,一般,中等,,0,2025-12-05 22:18:25,False
B0FFHQUQ16,小食号(龙跃财富广场店),餐饮服务;中餐厅;湖南菜(湘菜),八里台镇龙跃财富广场6-135,津南区,,022-88736888,"117.335230,38.946735",117.33523,38.946735,4513.55,4.6,73.00,09:30-21:00,,10.2,非常受欢迎,高,,0,2025-12-05 22:19:12,False
B0FFJ29I9K,威虎山烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,八里台镇龙郡家园底商33号,津南区,,13702125597,"117.335178,38.946740",117.335178,38.94674,4514.03,4.5,90.00,15:00-02:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:18:25,False
B0L6S5R5AT,山咖啡SUKOON,餐饮服务;咖啡厅;咖啡厅,咸水沽镇银岛商业街7-1,津南区,,18649160037,"117.398157,38.994491",117.398157,38.994491,4516.67,4.6,40.00,09:00-20:00,,9.2,非常受欢迎,高,,0,2025-12-05 22:21:01,False
B0K2CM1C1E,张崇会社区火锅(天津津南店),餐饮服务;中餐厅;火锅店,银岛商业街2-3,津南区,,无,"117.398706,38.992455",117.398706,38.992455,4523.39,4.3,76.00,[],,9.6,受欢迎,中高,,0,2025-12-05 22:17:18,False
B0H6754XJE,王婆大虾(舜新城市广场店),餐饮服务;中餐厅;中餐厅,八里台镇龙跃财富广场一层,津南区,,15522191314,"117.334683,38.946729",117.334683,38.946729,4525.08,3.8,99.00,10:00-22:00,,8.6,一般,中等,,0,2025-12-05 22:17:18,False
B0I3AASRM0,呷哺呷哺(八里台金角店),餐饮服务;快餐厅;呷哺呷哺,八里台镇八二路以南逸彩庭苑12号楼101,津南区,,022-88911009;13389937006,"117.337568,38.946233",117.337568,38.946233,4527.32,4.4,82.00,10:00-21:30,,9.8,受欢迎,中高,,0,2025-12-05 22:17:18,False
B0LGHRM684,喜悦蛋糕店,餐饮服务;糕饼店;糕饼店,天津永鑫起重吊装有限公司东北门旁,津南区,,无,"117.321225,39.021775",117.321225,39.021775,4530.22,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:59,False
B0LRK6HN5Z,繁星·烧烤小酒馆,餐饮服务;中餐厅;中餐厅,辛庄镇津沽公路与鑫盛路交口新濠广场,津南区,,无,"117.347130,39.027048",117.34713,39.027048,4532.55,3.7,[],[],,7.4,一般,中等,,0,2025-12-05 22:18:26,False
B0J2V5FA6A,蜜雪冰城(永旺超市店),餐饮服务;冷饮店;冷饮店,津南永旺超市店,津南区,,13164045393,"117.341843,39.026858",117.341843,39.026858,4533.13,4.8,5.00,09:00-21:30,,9.1,非常受欢迎,高,,0,2025-12-05 22:20:05,False
B0L1XAQH8C,沪上阿姨·精选茶饮(天津津南永旺店),餐饮服务;冷饮店;冷饮店,永旺梦乐城(津南店),津南区,,15122732687,"117.341680,39.026853",117.34168,39.026853,4533.98,3.9,[],[],,7.8,一般,中等,,0,2025-12-05 22:20:06,False
B0K2ZUWS4J,川合顺麻辣香锅,餐饮服务;中餐厅;四川菜(川菜),津南永旺梦乐城店1楼永旺超市瑞幸咖啡对面,津南区,,17798165076,"117.341961,39.026892",117.341961,39.026892,4535.91,4.0,61.00,10:00-21:00,,9.0,受欢迎,中高,,0,2025-12-05 22:18:54,False
B0KGS5LNKL,赵小犇四川自贡盐帮江湖菜,餐饮服务;中餐厅;四川菜(川菜),咸水沽镇津南新城银岛商业街4-6(背对月坛海鲜城右前),津南区,,022-68980829,"117.398800,38.992734",117.3988,38.992734,4536.21,4.7,80.00,11:00-22:00,,10.4,非常受欢迎,高,,0,2025-12-05 22:18:54,False
